UserName;Date;Favorites;Retweets;Text
Lawrinho;Fri Apr 10 22:30:50 CEST 2015;0;1;@afneil The big poll shift would inevitably happen after separate 90 mins of probing policy scrutiny of both @David_Cameron & @Ed_Miliband
amit_2220;Fri Apr 10 22:28:48 CEST 2015;0;0;@David_Cameron blody forces repress head, neck, heart badly, send waves to my mother nd Girls, worst case of barbarism, spit on u forces
Toms_Yorkshire;Fri Apr 10 22:26:22 CEST 2015;0;0;@David_Cameron @BBCNews he still hasn't acknowledged my proposal for him to come work with me in care so much for listening to the people
rammlet;Fri Apr 10 22:24:53 CEST 2015;1;0;Systematically destroying @NHSEngland - the one thing that every one of us should be proud of. Are you pleased with yourself @David_Cameron?
rammlet;Fri Apr 10 22:23:26 CEST 2015;0;0;No cuts to frontline services @David_Cameron? So whys my wife having to do 13.5hr shifts while 5 month pregnant? Typical Lying #conservative
ANGRYTRUCKER8;Fri Apr 10 22:22:23 CEST 2015;1;0;@campbellclaret @David_Cameron but he hasn't turned the whole of the Middle East into a war zone like you Blair and bush.
lesleyshepherd;Fri Apr 10 22:21:36 CEST 2015;0;0;@David_Cameron I received a letter in the post from you . What gives you the right to send junk mail to me at my private address . Arrogant
SebWrites;Fri Apr 10 22:20:09 CEST 2015;0;0;@David_Cameron #Conservatives & #LibDems block a 3 million pound EU food fund to feed our countries children, & poor! http://ow.ly/Lqrcb 
kirstiebowden;Fri Apr 10 22:19:09 CEST 2015;1;1;There is only one way @David_Cameron #devonshire #creamfirst #muppet pic.twitter.com/ymPw1sEujL
A_Gilbo;Fri Apr 10 22:18:33 CEST 2015;0;0;@Ed_Miliband @David_Cameron Look, here's a thought, make a pledge/promise, if you do not deliver at the end of your term you are fined. Easy
Newsminster;Fri Apr 10 22:17:36 CEST 2015;0;0;#GE2015: Ben Jennings on @David_Cameron's voluntary work proposal – cartoon http://bit.ly/1Eix8sb  pic.twitter.com/lKrZd3eCRy
John_M_Frith;Fri Apr 10 22:17:17 CEST 2015;0;0;#GE2015 - @David_Cameron reneged on his promise to hold a referendum on the Lisbon Treaty. Don't trust the Tories.
Judyinrichmond;Fri Apr 10 22:15:32 CEST 2015;0;0;Well that's awkward #HIGNFY @David_Cameron
englishcheese;Fri Apr 10 22:15:15 CEST 2015;0;0;Visit me at my house in northampton and you have my vote @David_Cameron @UKLabour @LibDems @UKIP you have until may 7th.
estherbeadle;Fri Apr 10 22:15:03 CEST 2015;1;0;@SimonO19 @OxMailHalliwell Problem is we're not just there for @David_Cameron - what about the other candidates?
Chanctonman;Fri Apr 10 22:12:55 CEST 2015;0;0;@campbellclaret @David_Cameron You mis-heard. Mr Gove told us all on newsnight this week the "Big Society" will not be part of the campaign
benpadley1;Fri Apr 10 22:12:23 CEST 2015;0;0;Speculation on #Gogglebox that @David_Cameron has had a vasectomy... #GE2015
davekinkydevils;Fri Apr 10 22:12:03 CEST 2015;0;0;@David_Cameron shut up you silly twat, you sold off the last railway we own yet? pic.twitter.com/UnpWmZzisy
shaunjlawson;Fri Apr 10 22:11:55 CEST 2015;0;0;@campbellclaret @David_Cameron's answer to Tories' negative, dirty campaign floundering? Bring back most unpopular slogan from 2010 failure
wenhellfreezes;Fri Apr 10 22:11:11 CEST 2015;0;0;@Hepworthclare @David_Cameron I should think so.Unless it's in London it's seen as not worth the freeze
Leicester_Merc;Fri Apr 10 22:10:31 CEST 2015;2;2;Rowdy #cats threaten to upstage @David_Cameron: http://ow.ly/LqcCG  http://ow.ly/i/aiQMC  #Election2015
KeithWinestein;Fri Apr 10 22:10:15 CEST 2015;0;0;@campbellclaret @David_Cameron Last government placed great store on getting people into Volunteering for All. I ran a campaign.
CMSladders;Fri Apr 10 22:09:39 CEST 2015;1;0;So @David_Cameron went to my hometown and offended the country by saying 'Jam first' #ouch #sconegate
As_marius;Fri Apr 10 22:09:07 CEST 2015;0;0;@David_Cameron: @Conservatives: The internet won't forget Cameron's lies, and neither will the British http://www.newstatesman.com/laurie-penny/2013/11/internet-wont-forget-camerons-lies-and-neither-will-british-people …
campbellclaret;Fri Apr 10 22:08:47 CEST 2015;62;62;Gosh! Just heard the BS words pass @David_Cameron lips. Big Society Bullshit. Started as a strategy. Like all of DC strategies was a tactic
karendonaldson2;Fri Apr 10 22:08:42 CEST 2015;0;2;@kin2souls @WayneBogda wake up America, wake up UK, see the similarities? Cameron, Obama wannabe? @David_Cameron
royrodel1;Fri Apr 10 22:07:30 CEST 2015;1;1;@prcfry @elainerae4 #GE2015 @David_Cameron This is why the @Conservatives have never been fit to run the UK
sergiorosileslc;Fri Apr 10 22:07:11 CEST 2015;0;0;Fantastic and unusual Easter greeting from such a high profile politician. Well done Mr @David_Cameron. https://www.youtube.com/watch?v=G1qo1gd4klc …. Love GB.
little7bear;Fri Apr 10 22:05:56 CEST 2015;0;3;@NSDC_ua @VP @David_Cameron Urge you to increase sanctions and pressure on Putin for violating Minsk II #banRussiafromUNSC #USAarmUkraine
Fuerty79;Fri Apr 10 22:03:33 CEST 2015;0;0;Has @David_Cameron ever spoken to anyone outside his class? I mean the class of Eton. I'd love to see him walk through Stocksbridge. Alone.
wenhellfreezes;Fri Apr 10 22:02:50 CEST 2015;2;3;How nice of @David_Cameron to give you 3 days off from your poorly paid job to volunteer.Bless him! #kickcameronout
SniffSniffs;Fri Apr 10 22:01:26 CEST 2015;0;2;http://www.express.co.uk/comment/columnists/leo-mckinstry/569181/sex-abuse-claims-Leo-McKinstry … @David_Cameron How many more witnesses need to come forward before you admit this isn't a conspiracy theory?
MBdigiljo;Fri Apr 10 22:01:11 CEST 2015;0;1;@David_Cameron I'm an undecided voter, pls tell me 5 things that will make me vote 4 U & 5 things not 2 vote your opponent?- middle income.
IN_IT_THE_BOOK;Fri Apr 10 22:00:47 CEST 2015;2;2;What's *not* going on in #prison: #IN_IT #ON_IT http://www.jonathanrobinson.org  Reoffending = £13b #GE2015 @David_Cameron pic.twitter.com/BD0Uuf2s9L
__RobW;Fri Apr 10 21:56:46 CEST 2015;1;0;@hrtbps @David_Cameron The only ‘backing’ of the Tories I’ll be doing is into the toothed pit that I made earlier today
sturdyAlex;Fri Apr 10 21:56:31 CEST 2015;2;1;@David_Cameron @PeterNorthDevon What happened to the verb in that sentence? Cuts?
w_nicht;Fri Apr 10 21:56:21 CEST 2015;1;0;@ciabaudo @David_Cameron " Theresa May has refused to take this step, a.." There are connections to London..it's not matter of NI only.
yungbonniebonz;Fri Apr 10 21:51:44 CEST 2015;1;0;@hrtbps @David_Cameron more. always more
calamiTcat;Fri Apr 10 21:51:36 CEST 2015;1;1;RT @OpposeFascism Good cop/Bad cop pic.twitter.com/P2AIuQXq8x @vsb69 @CromwellStuff @David_Cameron #LiarMPs #Westmonster #DavyDikHed
MsAnthr0pe;Fri Apr 10 21:51:28 CEST 2015;1;0;@hrtbps @David_Cameron I doubt single home owners are the target audience
FreeJohnCantlie;Fri Apr 10 21:50:50 CEST 2015;2;2;RT" @SarahAFC69: @2008babs @David_Cameron @Ed_Miliband @nick_clegg WHO'S GOING TO SEEK THE RELEASE OF #JohnCantlie pic.twitter.com/ErZzKbsMh1"
MJeunvie;Fri Apr 10 21:50:15 CEST 2015;2;0;@DeborahMeaden delighted to launch http://lightforhopegala.com  in support of @cftrust @nickede @DavidHarperTV @David_Cameron join us
driftkingkarlu;Fri Apr 10 21:47:48 CEST 2015;0;0;Amazing what it takes to remind someone of their past @David_Cameron @tonyblairoffice. Thanks for the job guys pic.twitter.com/18uXyiOz9m
ianhudspeth;Fri Apr 10 21:46:48 CEST 2015;5;5;Excellent hustings tonight in Witney clearly only 1 winner @David_Cameron who does a fantastic job representing Witney #TeamCameron
REPORTER_47;Fri Apr 10 21:45:47 CEST 2015;1;6;Your NHS under @David_Cameron - A&amp;E waiting times soar to worst level in more than 10 yrs http://dailym.ai/1ChnRL6  Don't vote him back
1947Angiosperm;Fri Apr 10 21:45:41 CEST 2015;0;0;83% of the lights have gone out across Syria. I just called on @David_Cameron to turn them back on: #withSyria http://www.withsyria.com/en?source=tw 
HappyHumanistUK;Fri Apr 10 21:45:28 CEST 2015;1;3;@David_Cameron @BarackObama It could be you, it could be me... #FreeRaif @amnesty @hrw @IndexCensorship @englishpen pic.twitter.com/wfbSwFr3bf
_GrahamPatrick;Fri Apr 10 21:45:08 CEST 2015;1;0;@hrtbps @David_Cameron LOLZ....Conservatives and share in the same sentence.
PunchlineGlos;Fri Apr 10 21:40:22 CEST 2015;0;1;Conservatives will offer three paid days of volunteering leave annually http://ow.ly/LqFTT  @RichardGrahamMP @david_cameron #Gloucester
ctiberius;Fri Apr 10 21:40:03 CEST 2015;0;0;Did #skynews just call @David_Cameron "old chubby face" ? Despicable personal attacks.
poppamitch;Fri Apr 10 21:38:57 CEST 2015;0;0;Paid days off for Big Society work & a handout for being married! New Trident & HS2. Pathetic @David_Cameron You can't stop spending
legandwait4it;Fri Apr 10 21:37:24 CEST 2015;0;0;I wonder if @David_Cameron and his @Conservatives are going to stop this playground bullying? Not setting a good example, are they?
RogerV52;Fri Apr 10 21:37:01 CEST 2015;1;1;@TeddyUKIPClark @127Den @David_Cameron renegotiates... pic.twitter.com/kF7UeEVjih
nickareay;Fri Apr 10 21:35:14 CEST 2015;0;0;These trivial personal attacks on Ed Miliband are only making him stronger | via @Telegraph http://www.telegraph.co.uk/news/politics/ed-miliband/11527783/These-trivial-personal-attacks-on-Ed-Miliband-are-only-making-him-stronger.html … << exactly @david_cameron
REPORTER_47;Fri Apr 10 21:35:12 CEST 2015;0;2;100 Big Businesses sign letter supporting @David_Cameron Tax Avoiding Tories. - http://www.bbc.co.uk/news/election-2015-32141412 … Low wages and low tax
EileenAllen55;Fri Apr 10 21:35:00 CEST 2015;0;1;@s1r1usme @david_cameron Every time I watch our badgers, i'm more than annoyed! God help our wildlife if the nasty party get back in.
FredianiITV;Fri Apr 10 21:34:51 CEST 2015;0;0;Is @David_Cameron seeing double.....? #GeneralElection #GE2015 pic.twitter.com/9qzfHW2sxl
SelmesLtd;Fri Apr 10 21:32:58 CEST 2015;1;0;@standardnews also allow big firms zero uk tax. @David_Cameron
As_marius;Fri Apr 10 21:32:55 CEST 2015;0;0;@David_Cameron Same story over and over and over again you want to win and after you'll say F**K YOU ALL like you did last time
SiWellsy;Fri Apr 10 21:29:41 CEST 2015;0;2;So correct me if I am wrongI will be paid for 3 days 'volunteering' in a food bank? @David_Cameron @EtonOldBoys @Conservatives
MJeunvie;Fri Apr 10 21:29:19 CEST 2015;1;0;@MrDDyer please join us to support @cftrust at http://Lightforhopegala.com  on 16th May @nickede @Purplestonepr @DavidHarperTV @David_Cameron
Trollersimmons;Fri Apr 10 21:29:08 CEST 2015;0;0;@David_Cameron trying, but failing to disguise the fact he sat in 1st Class on the train by removing his headcover #itvtonight
sandycann2;Fri Apr 10 21:26:59 CEST 2015;0;0;@Oldcoalman @jam_first @Choclette8 @Tweet_Bus @David_Cameron too true, how aesthetically displeasing is that cream/ jam mess;)
davidaslindsay;Fri Apr 10 21:25:00 CEST 2015;0;0;On rail fares, @Ed_Miliband can and should trump @David_Cameron immediately, obviously and easily - http://davidaslindsay.blogspot.co.uk/2015/04/momentum.html … @PublicOwnership
thechimpinme;Fri Apr 10 21:24:40 CEST 2015;0;0;Free yrself @David_Cameron fight what youv been created to be,find the person you could have been,had u not been cruelly engineered this way
planeondaroof;Fri Apr 10 21:23:58 CEST 2015;1;1;@lizzjones18 @662Maz @rositastef @DrGrumble @David_Cameron Agree. Has absolutely trashed it. :(
CahlRStorrie;Fri Apr 10 21:21:55 CEST 2015;0;1;This @ITVTonight about @David_Cameron is really interesting. I'm liking our prime minister even more
AndrewJRConsult;Fri Apr 10 21:21:44 CEST 2015;3;2;How can @TheSunNewspaper like @David_Cameron who allows big firms 5yrs zero uk tax. SME pay all. @Ed_Miliband @JeremyClarkson @labourpress
notbovvered;Fri Apr 10 21:20:24 CEST 2015;0;0;Dear David @Number10gov @David_Cameron, I don't think your colleague @George_Osborne is listening; are you?? https://rosbunneywriting.wordpress.com/2015/04/10/open-letter-to-george-osborne-2/ … #fb
laurenhamiltonx;Fri Apr 10 21:20:17 CEST 2015;0;0;Crying at @David_Cameron talking about his wee boy on his programme, makes me so sad
davidboydon;Fri Apr 10 21:15:02 CEST 2015;1;1;I would like to volunteer @David_Cameron to help the Labour Party on May 7th. Thank you for the day off.
AndrewJRConsult;Fri Apr 10 21:15:02 CEST 2015;1;1;@LordAshcroft no tax avoid action in 4yrs. New rules useless. SME pay all. FBk knighthood for ceo who paid no tax under rules @David_Cameron
JoeDorward;Fri Apr 10 21:13:42 CEST 2015;0;0;“@OxMailHalliwell: @SimonO19 @David_Cameron only one photographer being admitted this evening. Not me. pic.twitter.com/xzTEgomxwn” @cpeedell
Equateall;Fri Apr 10 21:10:52 CEST 2015;0;1;It's time for world leaders to take a call on #Drone in public hands. @WhiteHouse @PMOIndia @David_Cameron Don't wait for its misuse to act.
widster;Fri Apr 10 21:09:55 CEST 2015;0;0;@IrvineWelsh @David_Cameron @Telegraph @DailyMailUK Ha ha ha, don't upset the little Englanders Irvine with probing astute questions.
ed_son;Fri Apr 10 21:09:48 CEST 2015;2;1;Hi @David_Cameron. Just wondered what voluntary work you'll be offering to do. A few days helping out in a foodbank, maybe?
LastBusUp;Fri Apr 10 21:08:54 CEST 2015;0;0;God @Number10gov get a move on up on come on @David_Cameron you're letting the side down.
webify87;Fri Apr 10 21:07:30 CEST 2015;0;0;. @David_Cameron 3 days paid volunteering leave means more support for charities. http://www.telegraph.co.uk/news/general-election-2015/11526478/David-Cameron-15-million-workers-to-get-three-days-paid-volunteering-leave-each-year.html …
davidericstan;Fri Apr 10 21:06:42 CEST 2015;11;5;@ukipwebmaster @mitchseymour1 @David_Cameron A slap in the face to British folk when the Tory bus has a Union flag on it, should be EU blue.
socialbreak;Fri Apr 10 21:06:07 CEST 2015;2;2;Ps: we asked all of the leaders to input for #BeatThePoll, only Ed replied, note @nickclegg, @David_Cameron, @natalieben & @Nigel_Farage ;)
viewreader;Fri Apr 10 21:04:22 CEST 2015;0;0;So @David_Cameron loves lambs? He is more in love with the second picture. TOTAL HYPOCRITE pic.twitter.com/czmGgRDXZA
jam_first;Fri Apr 10 21:04:15 CEST 2015;0;0;#CreamTeaHour is a GO! Join in NOW!Tonight hosted by @rosiemakesjam and maybe @David_Cameron. It's another #coalition http://www.telegraph.co.uk/news/politics/david-cameron/11527916/David-Cameron-risks-wrath-of-Devon-over-cream-teas.html?WT.mc_id=e_DM10826&WT.tsrc=email&etype=Edi_FPM_New&utm_source=email&utm_medium=Edi_FPM_New_2015_04_10&utm_campaign=DM10826 …
REPORTER_47;Fri Apr 10 21:03:39 CEST 2015;1;1;Seems @David_Cameron likes being dominated by woman. First Angela Merkel and now Nicola Sturgeon...
Devon_Hour;Fri Apr 10 21:02:41 CEST 2015;1;0;@CafeAt36 @GWinLondon @jam_first @Devonscone Should be sending that to @David_Cameron for getting it wrong today. :-)
Telibarb;Fri Apr 10 21:00:08 CEST 2015;0;2;Anything to say for yourselves, @Conservatives @David_Cameron? I'd ask IDS, but seems he daren't have a Twitter acc. https://youtu.be/MLXSwNK_kKM 
Veracity4U;Fri Apr 10 20:56:43 CEST 2015;0;1;#SCAMeron #cameron @david_cameron Venal #tory SPIV; #bullngdon boy #etonian,TOFF! #Conning #British Ppl4his mates pic.twitter.com/i11ynJBZCD #HSBC
gregalach;Fri Apr 10 20:56:38 CEST 2015;0;0;@EdMiliband_MP & @David_Cameron don't realise Scotland is going nuclear. We're at Defcon7 & May the 8th is launch day.
Rujayli;Fri Apr 10 20:55:23 CEST 2015;0;0;@David_Cameron Mr @Ed_Miliband is calling you out. Winner gets my vote. I wonder who would win in a fight?
whatshisname100;Fri Apr 10 20:55:00 CEST 2015;0;0;Lying @Conservatives & @David_Cameron are finished! #GE2015 @BBCNews @SkyNews #c4news @Number10gov #skynews #bbcnews https://twitter.com/andyburnhammp/status/586287724753190913 …
TLPWitney;Fri Apr 10 20:54:52 CEST 2015;0;0;Final denouement being rehearsed tonight! Bet you cant guess #whodunnit @David_Cameron @duncanenright @BlackDogMedia @SocraticGuy
shoaibsulman;Fri Apr 10 20:54:45 CEST 2015;0;0;@David_Cameron if I'm paying national insurance from my salary then why I should pay Nhs charges again why?
gregalach;Fri Apr 10 20:53:07 CEST 2015;0;0;@EdMiliband_MP & @David_Cameron will block future referendums on Scotland forgetting that it is the people & democracy that decides.
PaulDirkdiggler;Fri Apr 10 20:52:13 CEST 2015;0;0;@David_Cameron a Why should I vote for you who is putting my job at risk! When you send far to much money abroad to those who don't need it.
TonyOX3;Fri Apr 10 20:50:20 CEST 2015;0;1;@SimonO19 @OxMailHalliwell @David_Cameron Also a lawyer and an NHA party rep ejected I hear.
WhosPhoto;Fri Apr 10 20:49:43 CEST 2015;0;0;@David_Cameron @Conservatives @age_uk You had five years to bring this in, why now? oh an election soon.
London_Law_Firm;Fri Apr 10 20:48:10 CEST 2015;0;0;@David_Cameron Come of the 'austerity' pedal? Piano. Piano. They won't vote for austerity. Keep the policy. Relax the time-scale.
MrHistoire;Fri Apr 10 20:47:45 CEST 2015;1;0;To be honest, after today's #sconegate I'd be amazed if @David_Cameron picks up any votes in Devon. #jamageddon
MrHistoire;Fri Apr 10 20:42:50 CEST 2015;3;2;Apparently I walked past @David_Cameron putting JAM FIRST on his scone today. That's Cornwall, Dave. Disgusted.
bethisrisen;Fri Apr 10 20:41:15 CEST 2015;0;0;@ubrianis @theaceofspuds @David_Cameron Poland - Palack a play was written. Here 100s kill themselves due to govt. press don't cover it?
Roger_Sussex;Fri Apr 10 20:40:47 CEST 2015;1;0;@David_Cameron #Austerity #BedroomTax #BadgerCull #HSBCscandal #WestminsterScandal ALL Reasons NOT vote @Conservatives #GE2015 ! @jade_c241
mumof51969;Fri Apr 10 20:38:36 CEST 2015;0;0;@David_Cameron Although not even on the cards you say you won't allow it. Have a look at no.18 in Smith Commission pic.twitter.com/vP1LBVeDDy
IN_IT_THE_BOOK;Fri Apr 10 20:38:30 CEST 2015;0;1;How #HMP sets off *in* #prison #rehabilitation: @David_Cameron - this - on your watch - Sir. http://www.jonathanrobinson.org  pic.twitter.com/yiEHJMh8tz
craig24_uk;Fri Apr 10 20:36:51 CEST 2015;6;6;@David_Cameron I have voted Con all my life but whilst @Maria_MillerMP is representing Basingstoke I'm not sure I can continue to support..
